1.819656461066188058e-07
2.668252214789390564e-02
3.140785498544573784e-03
2.088728845119476318e-01
2.589564919471740723e-01
8.686194419860839844e-01
2.699629664421081543e-01
7.348995208740234375e-01
7.492179870605468750e-01
2.533247470855712891e-01
2.144822627305984497e-01
1.740482747554779053e-01
1.595988422632217407e-01
1.893440783023834229e-01
1.573749482631683350e-01
9.830592572689056396e-02
7.803688049316406250e-01
5.252063870429992676e-01
3.306732559204101562e+01
3.015628576278686523e+00
5.303570628166198730e-01
2.346664853394031525e-02
4.327937215566635132e-02
6.431040912866592407e-02
9.214343875646591187e-02
4.055623710155487061e-02
6.552753597497940063e-02
8.001027256250381470e-02
4.067636653780937195e-02
5.692615732550621033e-02
7.552590221166610718e-02
4.844191670417785645e-02
5.460705980658531189e-02
1.264438480138778687e-01
8.552932739257812500e-02
1.342346072196960449e-01
1.200686693191528320e-01
2.046385407447814941e-01
2.553021013736724854e-01
8.641939163208007812e-01
2.719534039497375488e-01
7.219173908233642578e-01
7.446857094764709473e-01
2.543025314807891846e-01
2.140876948833465576e-01
1.756129711866378784e-01
1.609522402286529541e-01
1.833039224147796631e-01
1.567493230104446411e-01
